dataset,model,src_ent,tgt_ent,auc,n_eff
slashdot090221,Pewter (LocalAttn4),0.875,1.0,0.6156300429077334,9712.372294307886
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.0,0.849256815819068,4577.998028408943
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.041666666666666664,0.8468257872533739,4880.387566416332
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.08333333333333333,0.8416854916366348,5271.698935357808
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.125,0.8321881182232592,5714.351133023191
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.16666666666666666,0.816676140752157,6059.885538096114
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.20833333333333331,0.7948967112664039,6087.9649885300105
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.25,0.7696914200166615,5782.568649227908
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.29166666666666663,0.7463002561442389,5420.512643984017
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.3333333333333333,0.7286786228971351,5245.9939199069795
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.375,0.7172622970448893,5319.908417430298
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.41666666666666663,0.7102522836749751,5608.188976502789
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.4583333333333333,0.7055838426631219,6060.405200478486
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.5,0.7017429155593408,6635.037719732418
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.5416666666666666,0.6977632711530307,7302.672282951844
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.5833333333333333,0.693017159715201,8045.224402047608
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.625,0.6870654024890619,8852.425852150649
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.6666666666666666,0.679623689094101,9706.630736403862
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.7083333333333333,0.6706155358296227,10551.586393016943
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.75,0.6602355347253854,11266.045425473954
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.7916666666666666,0.6489416004818286,11688.04340239599
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.8333333333333333,0.6373486661768636,11704.835846162303
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.875,0.6260708566871993,11332.257975407852
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.9166666666666666,0.6155894730999344,10695.871316533523
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,0.9583333333333333,0.6061936503526546,9945.208456575709
slashdot090221,Pewter (LocalAttn4),0.9166666666666666,1.0,0.5979904329315378,9190.771636627025
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.0,0.8430172460479469,4194.014610769769
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.041666666666666664,0.8405139754178149,4470.073427428595
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.08333333333333333,0.8352000538046513,4828.079096912135
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.125,0.8253496785744329,5234.789336735455
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.16666666666666666,0.8092122680113615,5556.031427643173
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.20833333333333331,0.7864903444617851,5590.003921592583
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.25,0.76012125041719,5318.584540055139
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.29166666666666663,0.7355688406804339,4993.3122402314875
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.3333333333333333,0.7169802616347456,4838.997500963085
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.375,0.7048517636998163,4912.246239438763
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.41666666666666663,0.6973630113115996,5181.429312207365
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.4583333333333333,0.69241085391142,5599.611545453972
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.5,0.6884415556842605,6128.723725639984
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.5416666666666666,0.6844409050295615,6743.189844065143
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.5833333333333333,0.6797211842114801,7429.2426884521765
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.625,0.6737788929905562,8180.694011398791
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.6666666666666666,0.6662769745856817,8983.229767686453
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.7083333333333333,0.6571131650992276,9784.085784762625
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.75,0.646488913690595,10467.15774943209
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.7916666666666666,0.6348941932341069,10876.794164218958
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.8333333333333333,0.6229854214659241,10904.329997553432
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.875,0.6114124969371111,10564.050623696237
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.9166666666666666,0.6006787787375849,9974.70727186883
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,0.9583333333333333,0.5910815257771638,9277.462135088083
slashdot090221,Pewter (LocalAttn4),0.9583333333333333,1.0,0.5827261601220943,8576.23859334464
slashdot090221,Pewter (LocalAttn4),1.0,0.0,0.8377179662850155,3828.735917268859
slashdot090221,Pewter (LocalAttn4),1.0,0.041666666666666664,0.8351461203098559,4079.976011525032
slashdot090221,Pewter (LocalAttn4),1.0,0.08333333333333333,0.8296759223328731,4406.393623550437
slashdot090221,Pewter (LocalAttn4),1.0,0.125,0.8195141886970732,4778.516817071071
slashdot090221,Pewter (LocalAttn4),1.0,0.16666666666666666,0.8028294211612345,5075.09638238884
slashdot090221,Pewter (LocalAttn4),1.0,0.20833333333333331,0.779284022181761,5111.661161802796
slashdot090221,Pewter (LocalAttn4),1.0,0.25,0.751894944696222,4869.136535235723
slashdot090221,Pewter (LocalAttn4),1.0,0.29166666666666663,0.7263152387065275,4576.219283207596
slashdot090221,Pewter (LocalAttn4),1.0,0.3333333333333333,0.7068561141970563,4439.346156107481
slashdot090221,Pewter (LocalAttn4),1.0,0.375,0.6940711859810486,4510.678357035609
slashdot090221,Pewter (LocalAttn4),1.0,0.41666666666666663,0.6861314859240412,4760.64589360412
slashdot090221,Pewter (LocalAttn4),1.0,0.4583333333333333,0.6809099288576682,5145.454499493138
slashdot090221,Pewter (LocalAttn4),1.0,0.5,0.676824168290155,5630.143629788709
slashdot090221,Pewter (LocalAttn4),1.0,0.5416666666666666,0.6728199579195325,6192.559181269799
slashdot090221,Pewter (LocalAttn4),1.0,0.5833333333333333,0.668155317297993,6822.639103242432
slashdot090221,Pewter (LocalAttn4),1.0,0.625,0.6622658143254208,7517.526465343145
slashdot090221,Pewter (LocalAttn4),1.0,0.6666666666666666,0.6547619363182308,8265.728861147107
slashdot090221,Pewter (LocalAttn4),1.0,0.7083333333333333,0.6455123658854803,9018.146566425741
slashdot090221,Pewter (LocalAttn4),1.0,0.75,0.6347194203270686,9664.799776645388
slashdot090221,Pewter (LocalAttn4),1.0,0.7916666666666666,0.6228984935671998,10057.691050691546
slashdot090221,Pewter (LocalAttn4),1.0,0.8333333333333333,0.6107422551919697,10093.117271270661
slashdot090221,Pewter (LocalAttn4),1.0,0.875,0.5989334699075596,9783.802458704951
slashdot090221,Pewter (LocalAttn4),1.0,0.9166666666666666,0.5879967143058019,9241.139893197766
slashdot090221,Pewter (LocalAttn4),1.0,0.9583333333333333,0.578237828768041,8597.400426819555
slashdot090221,Pewter (LocalAttn4),1.0,1.0,0.5697616719965327,7949.643985215823
slashdot090221,SiGAT,0.0,0.0,0.9679341581990324,8904.58821661617
slashdot090221,SiGAT,0.0,0.041666666666666664,0.9693070258041571,9469.323158334306
slashdot090221,SiGAT,0.0,0.08333333333333333,0.9708436809363156,10137.68272630074
slashdot090221,SiGAT,0.0,0.125,0.9723622804442598,10800.881182897398
slashdot090221,SiGAT,0.0,0.16666666666666666,0.9734817189308848,11188.488133685547
slashdot090221,SiGAT,0.0,0.20833333333333331,0.9736289097786927,10979.230593466335
slashdot090221,SiGAT,0.0,0.25,0.9722340453905403,10185.203632184262
slashdot090221,SiGAT,0.0,0.29166666666666663,0.9690583398794795,9236.906552781998
slashdot090221,SiGAT,0.0,0.3333333333333333,0.9643773949568868,8528.845637219627
slashdot090221,SiGAT,0.0,0.375,0.9588597858304174,8172.648141473618
slashdot090221,SiGAT,0.0,0.41666666666666663,0.9532837789608303,8104.90867438923
slashdot090221,SiGAT,0.0,0.4583333333333333,0.9482941947263667,8218.854768481768
slashdot090221,SiGAT,0.0,0.5,0.9442766173086945,8423.596898700976
slashdot090221,SiGAT,0.0,0.5416666666666666,0.9413353297290569,8661.925978272042
slashdot090221,SiGAT,0.0,0.5833333333333333,0.9393403975955797,8908.05142830114
slashdot090221,SiGAT,0.0,0.625,0.9380122444185182,9154.288359323371
slashdot090221,SiGAT,0.0,0.6666666666666666,0.9370177646362534,9393.667763431547
slashdot090221,SiGAT,0.0,0.7083333333333333,0.9360579831629109,9600.79423275341
slashdot090221,SiGAT,0.0,0.75,0.9349304957501334,9715.67239968081
slashdot090221,SiGAT,0.0,0.7916666666666666,0.9335535807189416,9650.405270834075
slashdot090221,SiGAT,0.0,0.8333333333333333,0.931950267282341,9336.20751630469
slashdot090221,SiGAT,0.0,0.875,0.9302067058765542,8780.24963360319
slashdot090221,SiGAT,0.0,0.9166666666666666,0.9284271593183478,8068.994356844991
slashdot090221,SiGAT,0.0,0.9583333333333333,0.9267021973389713,7313.527599905496
slashdot090221,SiGAT,0.0,1.0,0.9250945888702032,6597.289662094481
slashdot090221,SiGAT,0.041666666666666664,0.0,0.9630811244980313,9295.301979510527
slashdot090221,SiGAT,0.041666666666666664,0.041666666666666664,0.964650390325167,9889.535187758709
slashdot090221,SiGAT,0.041666666666666664,0.08333333333333333,0.9664588391117671,10591.256372705424
slashdot090221,SiGAT,0.041666666666666664,0.125,0.9683373277354193,11284.395741260696
slashdot090221,SiGAT,0.041666666666666664,0.16666666666666666,0.9698920588217618,11685.512615630792
slashdot090221,SiGAT,0.041666666666666664,0.20833333333333331,0.9704893996491463,11465.686982018251
slashdot090221,SiGAT,0.041666666666666664,0.25,0.9694602596421115,10647.498076557706
slashdot090221,SiGAT,0.041666666666666664,0.29166666666666663,0.9664915542491728,9678.446243456905
slashdot090221,SiGAT,0.041666666666666664,0.3333333333333333,0.9618642960503143,8961.042839101136
slashdot090221,SiGAT,0.041666666666666664,0.375,0.9563071987096106,8607.140606177896
slashdot090221,SiGAT,0.041666666666666664,0.41666666666666663,0.9506542897678993,8550.455008375535
slashdot090221,SiGAT,0.041666666666666664,0.4583333333333333,0.9455760647280563,8680.609457570043
slashdot090221,SiGAT,0.041666666666666664,0.5,0.9414609089494743,8903.648199050196
slashdot090221,SiGAT,0.041666666666666664,0.5416666666666666,0.9384069272651024,9160.633762343905
slashdot090221,SiGAT,0.041666666666666664,0.5833333333333333,0.936276472236648,9425.59462586754
slashdot090221,SiGAT,0.041666666666666664,0.625,0.934782038842948,9691.562232666662
slashdot090221,SiGAT,0.041666666666666664,0.6666666666666666,0.9335827155287273,9951.743682016373
slashdot090221,SiGAT,0.041666666666666664,0.7083333333333333,0.93237481240769,10178.593852817867
slashdot090221,SiGAT,0.041666666666666664,0.75,0.9309590216459006,10306.542794656585
slashdot090221,SiGAT,0.041666666666666664,0.7916666666666666,0.9292668577698454,10240.15955558893
slashdot090221,SiGAT,0.041666666666666664,0.8333333333333333,0.9273418013640718,9905.91435689783
slashdot090221,SiGAT,0.041666666666666664,0.875,0.9252911023834092,9313.190342301696
slashdot090221,SiGAT,0.041666666666666664,0.9166666666666666,0.9232348292686164,8556.157901869497
slashdot090221,SiGAT,0.041666666666666664,0.9583333333333333,0.9212715860529155,7753.873032819978
slashdot090221,SiGAT,0.041666666666666664,1.0,0.9194652408026304,6994.687671568757
slashdot090221,SiGAT,0.08333333333333333,0.0,0.9563714492375576,9738.699118652456
slashdot090221,SiGAT,0.08333333333333333,0.041666666666666664,0.9581586579863526,10365.858394670595
slashdot090221,SiGAT,0.08333333333333333,0.08333333333333333,0.9602704115419861,11103.27558740664
slashdot090221,SiGAT,0.08333333333333333,0.125,0.9625556574123431,11824.969942710444
slashdot090221,SiGAT,0.08333333333333333,0.16666666666666666,0.9646130268042973,12231.81509684509
slashdot090221,SiGAT,0.08333333333333333,0.20833333333333331,0.9657465532804103,11989.303910883847
slashdot090221,SiGAT,0.08333333333333333,0.25,0.9651718882268912,11137.792119836731
slashdot090221,SiGAT,0.08333333333333333,0.29166666666666663,0.9624782517894998,10145.315340656949
slashdot090221,SiGAT,0.08333333333333333,0.3333333333333333,0.95794027291297,9420.095728792498
slashdot090221,SiGAT,0.08333333333333333,0.375,0.9523514603996202,9071.598157877987
slashdot090221,SiGAT,0.08333333333333333,0.41666666666666663,0.9466112911491827,9029.725127633585
slashdot090221,SiGAT,0.08333333333333333,0.4583333333333333,0.9414223601968345,9180.48325526941
slashdot090221,SiGAT,0.08333333333333333,0.5,0.9371785257445289,9426.939740330887
slashdot090221,SiGAT,0.08333333333333333,0.5416666666666666,0.9339725434626996,9708.278605574353
slashdot090221,SiGAT,0.08333333333333333,0.5833333333333333,0.9316593081617082,9998.03890872153
slashdot090221,SiGAT,0.08333333333333333,0.625,0.9299435622303022,10289.734046456852
slashdot090221,SiGAT,0.08333333333333333,0.6666666666666666,0.9284769348516858,10576.590170902422
slashdot090221,SiGAT,0.08333333333333333,0.7083333333333333,0.926951851502411,10828.457044554147
slashdot090221,SiGAT,0.08333333333333333,0.75,0.9251737427386398,10973.024148771505
slashdot090221,SiGAT,0.08333333333333333,0.7916666666666666,0.9230898701693788,10905.737348447401
slashdot090221,SiGAT,0.08333333333333333,0.8333333333333333,0.9207671370577012,10547.559865827756
slashdot090221,SiGAT,0.08333333333333333,0.875,0.9183366249404441,9911.108370519058
slashdot090221,SiGAT,0.08333333333333333,0.9166666666666666,0.9159361193051947,9100.344587056423
slashdot090221,SiGAT,0.08333333333333333,0.9583333333333333,0.9136731585985081,8243.966981230293
slashdot090221,SiGAT,0.08333333333333333,1.0,0.9116127674772128,7435.914773515798
slashdot090221,SiGAT,0.125,0.0,0.9475036474211752,10126.527563134736
slashdot090221,SiGAT,0.125,0.041666666666666664,0.9495058263419834,10782.912260679885
slashdot090221,SiGAT,0.125,0.08333333333333333,0.9519179653322474,11549.507110205617
slashdot090221,SiGAT,0.125,0.125,0.9546116392401719,12288.555233472609
slashdot090221,SiGAT,0.125,0.16666666666666666,0.9571867339775187,12685.22525899688
slashdot090221,SiGAT,0.125,0.20833333333333331,0.9588940014556226,12405.46376230966
slashdot090221,SiGAT,0.125,0.25,0.9588319353833087,11515.610346697424
slashdot090221,SiGAT,0.125,0.29166666666666663,0.9564756207209257,10503.599689018583
slashdot090221,SiGAT,0.125,0.3333333333333333,0.9520773723507334,9776.564882717617
slashdot090221,SiGAT,0.125,0.375,0.9464912465447466,9437.49778376214
slashdot090221,SiGAT,0.125,0.41666666666666663,0.94068424029625,9412.479917265584
slashdot090221,SiGAT,0.125,0.4583333333333333,0.9353925079117704,9585.688192532434
slashdot090221,SiGAT,0.125,0.5,0.931014920328935,9858.802393752903
slashdot090221,SiGAT,0.125,0.5416666666666666,0.9276375652948923,10169.445312427944
slashdot090221,SiGAT,0.125,0.5833333333333333,0.9251067770227885,10489.74586661129
slashdot090221,SiGAT,0.125,0.625,0.9231194688525409,10812.457688994788
slashdot090221,SiGAT,0.125,0.6666666666666666,0.9213212992402426,11130.172891853124
slashdot090221,SiGAT,0.125,0.7083333333333333,0.919403907904172,11410.2281973013
slashdot090221,SiGAT,0.125,0.75,0.9171816134460118,11573.922655929546
slashdot090221,SiGAT,0.125,0.7916666666666666,0.9146217155064725,11507.80043240469
slashdot090221,SiGAT,0.125,0.8333333333333333,0.911818165761337,11127.595687668267
slashdot090221,SiGAT,0.125,0.875,0.9089284175855673,10449.727555857477
slashdot090221,SiGAT,0.125,0.9166666666666666,0.9061093918175915,9588.444776904335
slashdot090221,SiGAT,0.125,0.9583333333333333,0.9034780653212617,8682.071253489934
slashdot090221,SiGAT,0.125,1.0,0.9011005159466128,7829.713671893693
slashdot090221,SiGAT,0.16666666666666666,0.0,0.9364399073211799,10197.902052567648
slashdot090221,SiGAT,0.16666666666666666,0.041666666666666664,0.9386190071723273,10864.048395058839
slashdot090221,SiGAT,0.16666666666666666,0.08333333333333333,0.9412769024259103,11636.262517341363
slashdot090221,SiGAT,0.16666666666666666,0.125,0.9443081419076091,12367.744048154245
slashdot090221,SiGAT,0.16666666666666666,0.16666666666666666,0.9473239016715186,12735.982003616185
slashdot090221,SiGAT,0.16666666666666666,0.20833333333333331,0.9495441574232752,12418.489012994343
slashdot090221,SiGAT,0.16666666666666666,0.25,0.9499737826641106,11509.142916825876
slashdot090221,SiGAT,0.16666666666666666,0.29166666666666663,0.9479788231287315,10502.687094179539
slashdot090221,SiGAT,0.16666666666666666,0.3333333333333333,0.94377539976651,9791.798929229166
slashdot090221,SiGAT,0.16666666666666666,0.375,0.9382607636099597,9468.943374320981
slashdot090221,SiGAT,0.16666666666666666,0.41666666666666663,0.9324563907345513,9459.205338307112
slashdot090221,SiGAT,0.16666666666666666,0.4583333333333333,0.9271226623838745,9650.058873472271
slashdot090221,SiGAT,0.16666666666666666,0.5,0.9226562904133355,9946.06843343014
slashdot090221,SiGAT,0.16666666666666666,0.5416666666666666,0.9191310531430097,10284.83917382839
slashdot090221,SiGAT,0.16666666666666666,0.5833333333333333,0.9163809350762347,10635.767074769446
slashdot090221,SiGAT,0.16666666666666666,0.625,0.9140941240721343,10988.40911441918
slashdot090221,SiGAT,0.16666666666666666,0.6666666666666666,0.9119131756070995,11333.548553159
slashdot090221,SiGAT,0.16666666666666666,0.7083333333333333,0.909535158512948,11637.490550495364
slashdot090221,SiGAT,0.16666666666666666,0.75,0.9067908787926355,11819.043811981042
slashdot090221,SiGAT,0.16666666666666666,0.7916666666666666,0.9036742632015976,11760.365495596954
slashdot090221,SiGAT,0.16666666666666666,0.8333333333333333,0.9003105426717349,11374.348261657966
slashdot090221,SiGAT,0.16666666666666666,0.875,0.8968855250155074,10679.768298983563
slashdot090221,SiGAT,0.16666666666666666,0.9166666666666666,0.8935758548456455,9796.992517935052
slashdot090221,SiGAT,0.16666666666666666,0.9583333333333333,0.8905079335042153,8869.741959297764
slashdot090221,SiGAT,0.16666666666666666,1.0,0.8877487173863465,7999.650054319879
slashdot090221,SiGAT,0.20833333333333331,0.0,0.9235040389751819,9619.410658649182
slashdot090221,SiGAT,0.20833333333333331,0.041666666666666664,0.9257887139848314,10257.067614375503
slashdot090221,SiGAT,0.20833333333333331,0.08333333333333333,0.9285855250392695,10994.160109349048
slashdot090221,SiGAT,0.20833333333333331,0.125,0.9318048591192065,11686.704570457921
slashdot090221,SiGAT,0.20833333333333331,0.16666666666666666,0.9350753919781013,12024.81145822021
slashdot090221,SiGAT,0.20833333333333331,0.20833333333333331,0.9376187087105428,11710.212061334583
slashdot090221,SiGAT,0.20833333333333331,0.25,0.9383999630902357,10847.927859109259
slashdot090221,SiGAT,0.20833333333333331,0.29166666666666663,0.9367170472898324,9908.151757676575
slashdot090221,SiGAT,0.20833333333333331,0.3333333333333333,0.9327495125843269,9251.722765548415
slashdot090221,SiGAT,0.20833333333333331,0.375,0.9274077867505922,8959.942746540331
slashdot090221,SiGAT,0.20833333333333331,0.41666666666666663,0.9217339448728665,8963.487087145026
slashdot090221,SiGAT,0.20833333333333331,0.4583333333333333,0.9164869449757523,9160.863531199442
slashdot090221,SiGAT,0.20833333333333331,0.5,0.9120440287219127,9465.738424287309
slashdot090221,SiGAT,0.20833333333333331,0.5416666666666666,0.9084549954187087,9818.967582662728
slashdot090221,SiGAT,0.20833333333333331,0.5833333333333333,0.9055344187400158,10187.296893890812
slashdot090221,SiGAT,0.20833333333333331,0.625,0.902960168244099,10555.510606986401
slashdot090221,SiGAT,0.20833333333333331,0.6666666666666666,0.9003764016313104,10912.067925655258
slashdot090221,SiGAT,0.20833333333333331,0.7083333333333333,0.8974953012047724,11225.218174051055
slashdot090221,SiGAT,0.20833333333333331,0.75,0.8941750984963845,11418.413260853806
slashdot090221,SiGAT,0.20833333333333331,0.7916666666666666,0.8904446138289661,11378.076211552703
slashdot090221,SiGAT,0.20833333333333331,0.8333333333333333,0.8864643527684462,11018.533624944124
slashdot090221,SiGAT,0.20833333333333331,0.875,0.8824492241761572,10356.699421002955
slashdot090221,SiGAT,0.20833333333333331,0.9166666666666666,0.8785950554532705,9509.238100378117
slashdot090221,SiGAT,0.20833333333333331,0.9583333333333333,0.8750372042318628,8616.28189863576
slashdot090221,SiGAT,0.20833333333333331,1.0,0.8718435360554897,7777.147279225553
slashdot090221,SiGAT,0.25,0.0,0.9093397916480727,8381.871772858265
slashdot090221,SiGAT,0.25,0.041666666666666664,0.9116440323686084,8951.735801734218
slashdot090221,SiGAT,0.25,0.08333333333333333,0.9144456181634701,9614.812142153767
slashdot090221,SiGAT,0.25,0.125,0.9176558159090379,10246.038220746312
slashdot090221,SiGAT,0.25,0.16666666666666666,0.920918830637557,10572.098920484174
slashdot090221,SiGAT,0.25,0.20833333333333331,0.923490518759013,10327.070194892878
slashdot090221,SiGAT,0.25,0.25,0.9243716234121482,9599.24138644894
slashdot090221,SiGAT,0.25,0.29166666666666663,0.9228701044706761,8798.969258329837
slashdot090221,SiGAT,0.25,0.3333333333333333,0.919151715362459,8242.52261273977
slashdot090221,SiGAT,0.25,0.375,0.9141040037542489,8003.236047716457
slashdot090221,SiGAT,0.25,0.41666666666666663,0.9087358591544923,8023.882306442649
slashdot090221,SiGAT,0.25,0.4583333333333333,0.9037617912223208,8219.373156173639
slashdot090221,SiGAT,0.25,0.5,0.8995117214685133,8516.559692739584
slashdot090221,SiGAT,0.25,0.5416666666666666,0.8959947280425264,8863.004656018607
slashdot090221,SiGAT,0.25,0.5833333333333333,0.8929976676075897,9225.783061853406
slashdot090221,SiGAT,0.25,0.625,0.8901880382037137,9587.121143780427
slashdot090221,SiGAT,0.25,0.6666666666666666,0.8872194408792118,9934.792736171283
slashdot090221,SiGAT,0.25,0.7083333333333333,0.8838318886245818,10241.391908097468
slashdot090221,SiGAT,0.25,0.75,0.8799233185316021,10439.838683339027
slashdot090221,SiGAT,0.25,0.7916666666666666,0.8755648711640376,10427.353601538105
slashdot090221,SiGAT,0.25,0.8333333333333333,0.8709541278819413,10123.253581771576
slashdot090221,SiGAT,0.25,0.875,0.8663336530810413,9538.834103542858
slashdot090221,SiGAT,0.25,0.9166666666666666,0.8619166582249886,8778.00048930983
slashdot090221,SiGAT,0.25,0.9583333333333333,0.857846830128926,7968.892864736395
slashdot090221,SiGAT,0.25,1.0,0.8541935627149406,7204.032592039101
slashdot090221,SiGAT,0.29166666666666663,0.0,0.8948073773954488,6973.599534364755
slashdot090221,SiGAT,0.29166666666666663,0.041666666666666664,0.8970583773390348,7461.491407094063
slashdot090221,SiGAT,0.29166666666666663,0.08333333333333333,0.8997441953448693,8036.366711559232
slashdot090221,SiGAT,0.29166666666666663,0.125,0.9027578466201828,8598.672227234407
slashdot090221,SiGAT,0.29166666666666663,0.16666666666666666,0.9057487555350275,8921.433916903961
slashdot090221,SiGAT,0.29166666666666663,0.20833333333333331,0.9080302007847848,8773.230923715431
slashdot090221,SiGAT,0.29166666666666663,0.25,0.9087150500027744,8212.855489904705
slashdot090221,SiGAT,0.29166666666666663,0.29166666666666663,0.9072189542838419,7578.377985827026
slashdot090221,SiGAT,0.29166666666666663,0.3333333333333333,0.9037370592906103,7139.839543080256
slashdot090221,SiGAT,0.29166666666666663,0.375,0.8991003250885992,6964.990954220182
slashdot090221,SiGAT,0.29166666666666663,0.41666666666666663,0.8942201518449242,7009.560606743938
slashdot090221,SiGAT,0.29166666666666663,0.4583333333333333,0.8897130806225583,7203.87700635604
slashdot090221,SiGAT,0.29166666666666663,0.5,0.8858287783164869,7486.971031244226
slashdot090221,SiGAT,0.29166666666666663,0.5416666666666666,0.8825192211348729,7814.157801448049
slashdot090221,SiGAT,0.29166666666666663,0.5833333333333333,0.8795395408087008,8156.5206899779405
slashdot090221,SiGAT,0.29166666666666663,0.625,0.8765527957317107,8498.259896693331
slashdot090221,SiGAT,0.29166666666666663,0.6666666666666666,0.8732347110941323,8829.118392418028
slashdot090221,SiGAT,0.29166666666666663,0.7083333333333333,0.8693672179834144,9125.793395753586
slashdot090221,SiGAT,0.29166666666666663,0.75,0.8648977469802519,9329.112575215142
slashdot090221,SiGAT,0.29166666666666663,0.7916666666666666,0.8599425124245553,9346.438802843113
slashdot090221,SiGAT,0.29166666666666663,0.8333333333333333,0.8547334408432606,9102.696155885185
slashdot090221,SiGAT,0.29166666666666663,0.875,0.8495363709049777,8603.834405823469
slashdot090221,SiGAT,0.29166666666666663,0.9166666666666666,0.8445789697313257,7939.834452003342
slashdot090221,SiGAT,0.29166666666666663,0.9583333333333333,0.8400127659227062,7225.023977192805
slashdot090221,SiGAT,0.29166666666666663,1.0,0.8359100238387458,6543.822807267114
slashdot090221,SiGAT,0.3333333333333333,0.0,0.8809161778791839,5865.963761138128
slashdot090221,SiGAT,0.3333333333333333,0.041666666666666664,0.883075577997114,6284.500133025039
slashdot090221,SiGAT,0.3333333333333333,0.08333333333333333,0.8855721303084139,6782.986652387426
slashdot090221,SiGAT,0.3333333333333333,0.125,0.8882623539510454,7282.260621536047
slashdot090221,SiGAT,0.3333333333333333,0.16666666666666666,0.8907859077551523,7594.10362529851
slashdot090221,SiGAT,0.3333333333333333,0.20833333333333331,0.8925229577064061,7517.914469890088
slashdot090221,SiGAT,0.3333333333333333,0.25,0.8927568508090107,7090.69699384573
slashdot090221,SiGAT,0.3333333333333333,0.29166666666666663,0.8910992502301521,6592.051495338064
slashdot090221,SiGAT,0.3333333333333333,0.3333333333333333,0.8878215604927373,6253.937694998029
slashdot090221,SiGAT,0.3333333333333333,0.375,0.8836710985608068,6138.608839871375
slashdot090221,SiGAT,0.3333333333333333,0.41666666666666663,0.8794013623573433,6210.572871324163
slashdot090221,SiGAT,0.3333333333333333,0.4583333333333333,0.8754807879874382,6410.289960549747
slashdot090221,SiGAT,0.3333333333333333,0.5,0.8720516892861561,6684.694894677468
slashdot090221,SiGAT,0.3333333333333333,0.5416666666666666,0.8690017234389205,6995.347349674205
slashdot090221,SiGAT,0.3333333333333333,0.5833333333333333,0.8660614002967075,7319.069153637433
slashdot090221,SiGAT,0.3333333333333333,0.625,0.8629050116092334,7645.186552114871
slashdot090221,SiGAT,0.3333333333333333,0.6666666666666666,0.8592477445696597,7966.886559064507
slashdot090221,SiGAT,0.3333333333333333,0.7083333333333333,0.8549255269361755,8262.827891696053
slashdot090221,SiGAT,0.3333333333333333,0.75,0.8499382852399474,8476.629889614263
slashdot090221,SiGAT,0.3333333333333333,0.7916666666666666,0.8444423573005729,8520.618095483362
slashdot090221,SiGAT,0.3333333333333333,0.8333333333333333,0.8386956290943791,8323.63914277736
slashdot090221,SiGAT,0.3333333333333333,0.875,0.8329799384377563,7889.245015474364
slashdot090221,SiGAT,0.3333333333333333,0.9166666666666666,0.8275335393890293,7298.463461319729
slashdot090221,SiGAT,0.3333333333333333,0.9583333333333333,0.8225152727205985,6655.600025837822
slashdot090221,SiGAT,0.3333333333333333,1.0,0.8180017944344499,6038.645836056962
slashdot090221,SiGAT,0.375,0.0,0.8686701163509639,5177.827812425688
