term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,seed,scale,p_fdr
const,4084,5.921567534578244,,0.24982228700351353,0.2864353125667176,20.673315316870962,0.0,372.9959398926393,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,raw,
src_out,4084,-2.514389025812863,-0.7252067776947915,0.22448965215632444,0.24824301479087416,-10.128740290763243,0.0,0.08091233245446922,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,raw,0.0
src_in,4084,0.053769645288933264,0.01824185103246152,0.15416880526520269,0.16801661659974976,0.32002575922013504,0.74894880357232,1.0552414943061095,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,raw,0.9172317749832601
tgt_out,4084,-0.014801535040387297,-0.005249763203784527,0.1459282421696892,0.1424301841067812,-0.10392133614943902,0.9172317749832601,0.9853074692066156,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,raw,0.9172317749832601
tgt_in,4084,-3.810575114013565,-1.366671956679266,0.19383070529705568,0.215002498258654,-17.723399238967616,0.0,0.022135444891065066,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,raw,0.0
const,4084,2.7350790072664917,,0.08419112659776802,0.09835943523776881,27.80698161447205,0.0,15.410960965731748,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,zscored,
src_out,4084,-0.725206777694791,-0.725206777694787,0.06474790320621901,0.07159891130352218,-10.128740290763552,0.0,0.48422443179088603,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,zscored,0.0
src_in,4084,0.018241851032461762,0.01824185103246176,0.052303197545534495,0.05700119601907902,0.3200257592201396,0.7489488035723166,1.0184092499364032,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,zscored,0.9172317749832615
tgt_out,4084,-0.005249763203784488,-0.005249763203784442,0.051757382869077724,0.05051670232795518,-0.10392133614943722,0.9172317749832615,0.994763992720754,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,zscored,0.9172317749832615
tgt_in,4084,-1.3666719566792653,-1.3666719566792422,0.06951785002181379,0.07711116463902892,-17.723399238967534,0.0,0.25495404731282023,"cluster_2way(u,v)",0.24824677192384992,0.8692458374142997,wiki-elec,47,zscored,0.0
const,4080,5.500774635154102,,0.23339484880148997,0.29286956983904155,18.78233589845909,0.0,244.88155267071173,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,raw,
src_out,4080,-2.3968690976677207,-0.7016128942576098,0.21829422907994833,0.2562740699308622,-9.352756985185234,0.0,0.0910024274389541,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,raw,0.0
src_in,4080,-0.04658134657230442,-0.01579480529816248,0.15274990931067364,0.15149739389091604,-0.30747292330219744,0.7584834295605898,0.9544869131731423,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,raw,0.9634759725379345
tgt_out,4080,-0.006489785909842257,-0.0023150461716559506,0.1452530684175801,0.14172289413313605,-0.045792078616075114,0.9634759725379345,0.9935312272691513,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,raw,0.9634759725379345
tgt_in,4080,-3.2442525145812833,-1.1573740793743665,0.17943967055716298,0.20268029272439425,-16.00674871233206,0.0,0.03899770368018339,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,raw,0.0
const,4080,2.625759238840077,,0.0773857154598152,0.0960776989785183,27.329539182939445,0.0,13.815059134746352,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,zscored,
src_out,4080,-0.7016128942576096,-0.701612894257614,0.06389921168976082,0.07501669244362465,-9.352756985185325,0.0,0.49578500977481516,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,zscored,0.0
src_in,4080,-0.015794805298162393,-0.01579480529816237,0.05179444679919458,0.05136974380875384,-0.30747292330219533,0.7584834295605913,0.9843292784869856,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,zscored,0.963475972537932
tgt_out,4080,-0.002315046171656052,-0.0023150461716560464,0.05181489260707671,0.05055560353714136,-0.04579207861607808,0.963475972537932,0.9976876314810373,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,zscored,0.963475972537932
tgt_in,4080,-1.1573740793743663,-1.1573740793743632,0.0640143831532609,0.0723053819469716,-16.006748712332072,0.0,0.31431045247307715,"cluster_2way(u,v)",0.2065750708680888,0.8759803921568627,wiki-elec,48,zscored,0.0
const,3970,5.936369445445139,,0.24429623360885513,0.2564221450553878,23.150767435327666,0.0,378.55805596883255,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,raw,
src_out,3970,-2.7210938149784063,-0.7992425048211887,0.2255239192120711,0.25815544441507915,-10.540524609673753,0.0,0.06580273902625433,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,raw,0.0
src_in,3970,-0.256955059223087,-0.08764354479588438,0.15077021211492822,0.16800786685723765,-1.5294227825738123,0.12615966810622492,0.7734029703148029,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,raw,0.1682128908082999
tgt_out,3970,-0.10083095043332922,-0.035820160652999235,0.14558190049252553,0.15657229187105723,-0.6439897457486734,0.5195820834579066,0.9040858552902895,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,raw,0.5195820834579066
tgt_in,3970,-3.4538099968066627,-1.2401626366136864,0.18276828713561533,0.2182010821954774,-15.828564927613584,0.0,0.03162491572352866,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,raw,0.0
const,3970,2.6355280390060174,,0.08073879409545615,0.09276328778109721,28.411326312898005,0.0,13.95067702023208,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,zscored,
src_out,3970,-0.7992425048211891,-0.7992425048211909,0.06624112005839575,0.075825685572389,-10.540524609674264,0.0,0.44966945758603977,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,zscored,0.0
src_in,3970,-0.08764354479588436,-0.0876435447958834,0.051425474475314245,0.0573049818496835,-1.5294227825738056,0.12615966810622647,0.916087362638904,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,zscored,0.16821289080830196
tgt_out,3970,-0.035820160652999505,-0.035820160652999686,0.05171792035481442,0.055622253132859616,-0.6439897457486894,0.5195820834578964,0.9648137893638188,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,zscored,0.5195820834578964
tgt_in,3970,-1.240162636613687,-1.2401626366136778,0.06562677190495178,0.07834965723583642,-15.828564927613339,0.0,0.289337157296786,"cluster_2way(u,v)",0.240988609592374,0.8644836272040303,wiki-elec,49,zscored,0.0
const,3997,5.450562975290634,,0.23135109264198472,0.2784283445595222,19.576178509819126,0.0,232.88923989600772,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,raw,
src_out,3997,-2.0542386980740543,-0.5988990838609589,0.2132472792174169,0.2527197102351794,-8.128525852464742,4.440892098500626e-16,0.12819039002944135,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,raw,8.881784197001252e-16
src_in,3997,-0.1452203486842461,-0.049396027692021616,0.15193665410175217,0.17577298292393478,-0.8261812837703834,0.4087012636349012,0.8648317075850168,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,raw,0.4087012636349012
tgt_out,3997,-0.1282380471190156,-0.04643698897522404,0.14228980959085702,0.1397469834905652,-0.9176444737189865,0.3588050263197502,0.8796439575096796,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,raw,0.4087012636349012
tgt_in,3997,-3.4276055736798248,-1.2203511325754928,0.1844573686879895,0.21963605751807047,-15.605841829490224,0.0,0.0324645818321267,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,raw,0.0
const,3997,2.6002561422898753,,0.07821753538707717,0.09276361551346156,28.030991762201577,0.0,13.467187109400307,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,zscored,
src_out,3997,-0.5988990838609594,-0.5988990838609587,0.06217076928737066,0.07367868353144721,-8.128525852465046,4.440892098500626e-16,0.5494161643879151,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,zscored,8.881784197001252e-16
src_in,3997,-0.04939602769202138,-0.049396027692021886,0.05168054781194361,0.05978836444538793,-0.8261812837703706,0.40870126363490833,0.9518041142625281,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,zscored,0.40870126363490833
tgt_out,3997,-0.04643698897522397,-0.04643698897522353,0.05152535045332562,0.05060455362088792,-0.9176444737189873,0.35880502631975,0.9546247105561829,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,zscored,0.40870126363490833
tgt_in,3997,-1.2203511325754928,-1.2203511325754972,0.06567347203506103,0.07819835327751311,-15.60584182949054,0.0,0.2951265201930757,"cluster_2way(u,v)",0.21149866158918118,0.8716537403052289,wiki-elec,50,zscored,0.0
const,4089,5.718147667092847,,0.2372852007669605,0.2667670610234921,21.4349839337522,0.0,304.34066029704763,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,raw,
src_out,4089,-2.395465491983712,-0.6954815628372399,0.22033290228008456,0.235042656033449,-10.191620246338658,0.0,0.0911302486476684,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,raw,0.0
src_in,4089,0.0021976972211287193,0.0007409243692653908,0.15268451752168977,0.16863092749959052,0.01303258692646434,0.9896017944578466,1.0022001139277388,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,raw,0.9896017944578466
tgt_out,4089,-0.25771889143448423,-0.09177931379659418,0.14341126110188945,0.17024960535226416,-1.513770859563739,0.1300839658453643,0.7728124457732306,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,raw,0.17344528779381907
tgt_in,4089,-3.4418051958190365,-1.2219708361325277,0.18252967785639812,0.22112687392383903,-15.564843543189012,0.0,0.03200685450565202,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,raw,0.0
const,4089,2.6307569363397967,,0.07882940266094904,0.09158182888055477,28.72575235171325,0.0,13.884275438248237,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,zscored,
src_out,4089,-0.6954815628372397,-0.6954815628372424,0.06396980951510862,0.06824052957497699,-10.19162024633913,0.0,0.49883417013705494,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,zscored,0.0
src_in,4089,0.0007409243692654809,0.0007409243692654813,0.05147555302602017,0.056851672921578555,0.013032586926465915,0.9896017944578452,1.0007411989215294,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,zscored,0.9896017944578452
tgt_out,4089,-0.09177931379659408,-0.0917793137965951,0.05107187548950591,0.06062959477436547,-1.513770859563767,0.1300839658453572,0.9123064607801395,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,zscored,0.1734452877938096
tgt_in,4089,-1.2219708361325277,-1.2219708361325285,0.06480492950040499,0.07850839186027089,-15.56484354318949,0.0,0.29464888963292185,"cluster_2way(u,v)",0.228094030771837,0.8691611640988016,wiki-elec,51,zscored,0.0
const,9820,5.952817538937916,,0.1605347971448912,0.1725853960010152,34.49201193653083,0.0,384.83610368592116,"cluster_2way(u,v)",0.24514172756052532,0.8679226069246436,wiki-rfa,42,raw,
src_out,9820,-2.154116762131916,-0.6121442754331339,0.1399106702657947,0.1536906523012767,-14.015925691493871,0.0,0.11600560592174143,"cluster_2way(u,v)",0.24514172756052532,0.8679226069246436,wiki-rfa,42,raw,0.0
src_in,9820,0.04799609696295713,0.01682082842084718,0.09681631311503991,0.11120386089627544,0.4316045915683191,0.6660288207232226,1.0491665603805298,"cluster_2way(u,v)",0.24514172756052532,0.8679226069246436,wiki-rfa,42,raw,0.6660288207232226
tgt_out,9820,-0.08768186589333832,-0.030853683133110415,0.09444989701517216,0.0925212149756947,-0.9476947088986275,0.3432848953337455,0.9160522578384356,"cluster_2way(u,v)",0.24514172756052532,0.8679226069246436,wiki-rfa,42,raw,0.45771319377832737
tgt_in,9820,-4.062272264173618,-1.4616228510831184,0.13560206182340184,0.16127126962494165,-25.189063579774544,0.0,0.017209869283405493,"cluster_2way(u,v)",0.24514172756052532,0.8679226069246436,wiki-rfa,42,raw,0.0
const,9820,2.7542859238171133,,0.056216094227581934,0.06638621115247852,41.48882540518782,0.0,15.709818889087924,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,42,zscored,
src_out,9820,-0.6121442754331339,-0.6121442754331242,0.039758994210908116,0.04367490873647327,-14.015925691492681,0.0,0.5421870234031507,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,42,zscored,0.0
src_in,9820,0.016820828420846985,0.01682082842084703,0.033930479649292654,0.038972774501135996,0.43160459156831865,0.6660288207232228,1.0169630951170674,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,42,zscored,0.6660288207232228
tgt_out,9820,-0.03085368313311036,-0.030853683133110803,0.03323523244824558,0.03255656367330219,-0.9476947088986463,0.34328489533373574,0.9696174340824804,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,42,zscored,0.4577131937783143
tgt_in,9820,-1.4616228510831184,-1.461622851083107,0.04879019901326065,0.05802608923726999,-25.189063579772014,0.0,0.2318596954884371,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,42,zscored,0.0
const,9827,6.062955967003594,,0.16255444943015704,0.18948845572578996,31.99643980305238,0.0,429.6435738779973,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,raw,
src_out,9827,-2.4289421211842455,-0.6936261643288364,0.14307105455570476,0.1710583364580445,-14.19949574793154,0.0,0.08813001416128674,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,raw,0.0
src_in,9827,-0.16000546709824098,-0.055697676781934186,0.09618231178043583,0.1052831121793168,-1.5197638423313493,0.1285703396266329,0.8521391302251365,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,raw,0.17142711950217718
tgt_out,9827,0.0002549962905908845,8.953060491983905e-05,0.09453448097859139,0.0997943761922682,0.0025552170404832984,0.9979612339924611,1.0002550288049086,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,raw,0.9979612339924611
tgt_in,9827,-3.8797100008835934,-1.38659712039642,0.1331251967121454,0.1682237401362052,-23.06279718749756,0.0,0.020656814771214182,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,raw,0.0
const,9827,2.7334285524125397,,0.05530257614749018,0.0674614275575285,40.5183917888719,0.0,15.38554684859729,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,zscored,
src_out,9827,-0.6936261643288368,-0.6936261643288294,0.040856398319434925,0.048848647631018725,-14.199495747931138,0.0,0.4997605654627605,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,zscored,0.0
src_in,9827,-0.05569767678193419,-0.055697676781932354,0.03348092668856598,0.036648902435060644,-1.5197638423313407,0.1285703396266351,0.9458250375399416,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,zscored,0.17142711950218015
tgt_out,9827,8.953060491962198e-05,8.953060491962079e-05,0.03319157799583667,0.035038356234078014,0.002555217040477066,0.997961233992466,1.0000895346129037,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,zscored,0.997961233992466
tgt_in,9827,-1.3865971203964198,-1.3865971203963947,0.04757855983339873,0.06012267762334612,-23.06279718749574,0.0,0.24992432163760891,"cluster_2way(u,v)",0.24248829494678192,0.8675078864353313,wiki-rfa,43,zscored,0.0
const,9738,5.79116815878332,,0.15474271643145404,0.22154114848681844,26.140372559853777,0.0,327.39525071972076,"cluster_2way(u,v)",0.23768174856634394,0.8610597658656809,wiki-rfa,44,raw,
src_out,9738,-2.3342672380321123,-0.6637852086210497,0.13945214749057816,0.18910749963964488,-12.343599500179483,0.0,0.09688144756321311,"cluster_2way(u,v)",0.23768174856634394,0.8610597658656809,wiki-rfa,44,raw,0.0
src_in,9738,-0.01128426693535362,-0.003956794905745069,0.09375684247915717,0.10650997132572224,-0.10594563865616648,0.9156254833960327,0.9887791615990933,"cluster_2way(u,v)",0.23768174856634394,0.8610597658656809,wiki-rfa,44,raw,0.9156254833960327
tgt_out,9738,0.10546803774538317,0.037074138022814236,0.09244698853563618,0.10399970069922763,1.0141186660758,0.31052613219921144,1.111230586520293,"cluster_2way(u,v)",0.23768174856634394,0.8610597658656809,wiki-rfa,44,raw,0.41403484293228193
tgt_in,9738,-3.8400312897522455,-1.380527674724937,0.12966055572123716,0.165899641028273,-23.14671246996742,0.0,0.021492928826150497,"cluster_2way(u,v)",0.23768174856634394,0.8610597658656809,wiki-rfa,44,raw,0.0
const,9738,2.6319089423669806,,0.05294415260661325,0.07580577240182458,34.719109890682056,0.0,13.900279423810161,"cluster_2way(u,v)",0.23768174856634383,0.8610597658656809,wiki-rfa,44,zscored,
src_out,9738,-0.66378520862105,-0.6637852086210393,0.03965538791210619,0.053775659896559434,-12.343599500180543,0.0,0.5148986423695895,"cluster_2way(u,v)",0.23768174856634383,0.8610597658656809,wiki-rfa,44,zscored,0.0
src_in,9738,-0.003956794905745022,-0.003956794905745017,0.03287556017821608,0.03734740717913219,-0.10594563865616555,0.9156254833960333,0.9960510228926773,"cluster_2way(u,v)",0.23768174856634383,0.8610597658656809,wiki-rfa,44,zscored,0.9156254833960333
tgt_out,9738,0.037074138022814195,0.0370741380228139,0.03249697715091612,0.03655798799786922,1.0141186660757988,0.31052613219921166,1.0377699561988927,"cluster_2way(u,v)",0.23768174856634383,0.8610597658656809,wiki-rfa,44,zscored,0.4140348429322822
tgt_in,9738,-1.3805276747249375,-1.3805276747249486,0.046614199725682356,0.05964249465301338,-23.146712469968556,0.0,0.2514458364346543,"cluster_2way(u,v)",0.23768174856634383,0.8610597658656809,wiki-rfa,44,zscored,0.0
const,9866,5.942199016635863,,0.1571291643070346,0.19342074756487151,30.72162160185481,0.0,380.77133206322765,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,raw,
src_out,9866,-2.4165910594783253,-0.6916942782514273,0.13983074987358016,0.15826024552833598,-15.269728992336503,0.0,0.08922526322552228,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,raw,0.0
src_in,9866,-0.10625470841689769,-0.03725019600317167,0.09463021819019997,0.10779251068581017,-0.9857336816896787,0.32426381672162363,0.8991955862209235,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,raw,0.4323517556288315
tgt_out,9866,-0.04320235613989593,-0.015258894419970704,0.09354799934867927,0.09087811651275982,-0.4753878909212436,0.6345105237812059,0.9577175704267329,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,raw,0.6345105237812059
tgt_in,9866,-3.7974968845645045,-1.3578803922782308,0.128725242116475,0.15475617241087672,-24.538581081484576,0.0,0.022426838622021966,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,raw,0.0
const,9866,2.664837352544721,,0.053069426772026015,0.0646259516171963,41.234787045451185,0.0,14.36561282560148,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,zscored,
src_out,9866,-0.6916942782514266,-0.6916942782514233,0.04002337475834398,0.045298399113606995,-15.269728992335438,0.0,0.5007269791412124,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,zscored,0.0
src_in,9866,-0.03725019600317153,-0.037250196003171206,0.03317494563701846,0.03778931033311083,-0.9857336816896886,0.32426381672161875,0.9634350575912406,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,zscored,0.432351755628825
tgt_out,9866,-0.01525889441997052,-0.015258894419970262,0.03304076843954361,0.0320977768079056,-0.47538789092122713,0.6345105237812176,0.9848569326302186,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,zscored,0.6345105237812176
tgt_in,9866,-1.3578803922782308,-1.357880392278196,0.04602860451886503,0.05533654891329572,-24.538581081480718,0.0,0.2572053740805054,"cluster_2way(u,v)",0.23832137184285251,0.8643827285627407,wiki-rfa,45,zscored,0.0
const,9828,6.081244673106389,,0.16177533267677985,0.17500259607481441,34.74945406242219,0.0,437.573491869508,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,raw,
src_out,9828,-2.6300300286523526,-0.7521899059077054,0.1445366993168142,0.1578701206235569,-16.65945410229773,0.0,0.07207629785217838,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,raw,0.0
src_in,9828,0.07940395322975319,0.02773943820060664,0.09609785067436967,0.10770999511323315,0.7372013446503044,0.4609999158610538,1.0826415703094412,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,raw,0.5561517094575956
tgt_out,9828,-0.05665467950825345,-0.020063659005779184,0.09358444681959562,0.09625865856793836,-0.5885670998445004,0.5561517094575956,0.9449203133811876,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,raw,0.5561517094575956
tgt_in,9828,-3.852483851574435,-1.379138569801823,0.13013811330747516,0.14678329477293253,-26.246064700578238,0.0,0.02122694632007118,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,raw,0.0
const,9828,2.706358833080756,,0.054381888948072665,0.06058095909614521,44.6734233570918,0.0,14.974650923030335,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,zscored,
src_out,9828,-0.7521899059077054,-0.7521899059077042,0.041337568421237425,0.0451509335953556,-16.659454102297424,0.0,0.471333246271487,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,zscored,0.0
src_in,9828,0.027739438200606644,0.027739438200605922,0.03357138129231021,0.03762803527408815,0.7372013446502984,0.4609999158610574,1.028127758698524,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,zscored,0.5561517094576058
tgt_out,9828,-0.02006365900577903,-0.020063659005779638,0.03314194777078077,0.03408899174126514,-0.5885670998444852,0.5561517094576058,0.9801362768198169,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,zscored,0.5561517094576058
tgt_in,9828,-1.3791385698018241,-1.3791385698018106,0.04658773362287561,0.052546489751336085,-26.24606470057797,0.0,0.2517953637928247,"cluster_2way(u,v)",0.24500101495674287,0.8649776149776149,wiki-rfa,46,zscored,0.0
const,9887,5.801345759926092,,0.1545230997434289,0.1845048931927377,31.442774549430972,0.0,330.7443630529728,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,raw,
src_out,9887,-2.506496494100308,-0.7187440247084599,0.14100902373558807,0.15465509470669864,-16.20700888550646,0.0,0.08155346234519527,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,raw,0.0
src_in,9887,0.08405470530104661,0.029478628742039607,0.09519600209562329,0.10093729504971957,0.832741805292514,0.4049903616821062,1.0876883945023759,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,raw,0.4049903616821062
tgt_out,9887,0.10749625077389441,0.03788170551692671,0.09278890705644267,0.09511617546027598,1.1301574128029233,0.2584099011726937,1.1134866860253587,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,raw,0.34454653489692494
tgt_in,9887,-3.70722424575933,-1.3215144966775603,0.1281291943548709,0.15565330129004823,-23.817189966637432,0.0,0.024545561245337078,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,raw,0.0
const,9887,2.6679750466624372,,0.05274802457612298,0.06419071111546909,41.563257366991394,0.0,14.41075851410365,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,zscored,
src_out,9887,-0.7187440247084602,-0.7187440247084541,0.040434683822012714,0.04434772818266582,-16.207008885505783,0.0,0.487363988846838,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,zscored,0.0
src_in,9887,0.029478628742039603,0.02947862874204103,0.03338596683496252,0.035399482234093615,0.83274180529252,0.4049903616821027,1.0299174246057334,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,zscored,0.4049903616821027
tgt_out,9887,0.03788170551692691,0.03788170551692661,0.03269883393182771,0.03351896389634468,1.130157412802906,0.258409901172701,1.0386083639717527,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,zscored,0.3445465348969347
tgt_in,9887,-1.321514496677562,-1.321514496677544,0.04567422323623101,0.05548574363847005,-23.817189966637006,0.0,0.26673103264810555,"cluster_2way(u,v)",0.23237946145219013,0.8669970668554667,wiki-rfa,47,zscored,0.0
const,9869,6.209610212670074,,0.16595076249832308,0.1913389195691392,32.453461254265456,0.0,497.5072914489666,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,raw,
src_out,9869,-2.468183363398295,-0.7046533368733582,0.1414451818500557,0.16606731290405766,-14.86254772379103,0.0,0.08473865860907814,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,raw,0.0
src_in,9869,-0.017144331721611075,-0.005985718425628561,0.09599104669573072,0.10627534661843994,-0.1613199322996736,0.8718414251596995,0.9830017960540731,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,raw,0.8910018209359905
tgt_out,9869,0.013030053747250926,0.004575444332154024,0.09392324037771704,0.09508444022262005,0.13703665622623237,0.8910018209359905,1.0131153148138843,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,raw,0.8910018209359905
tgt_in,9869,-4.178694966147505,-1.503135907898778,0.13779392769797463,0.16231364756128355,-25.744569411945392,0.0,0.015318485670208,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,raw,0.0
const,9869,2.780790867247129,,0.057200683061590644,0.06900454978179443,40.298659668681566,0.0,16.1317739960704,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,zscored,
src_out,9869,-0.7046533368733578,-0.7046533368733666,0.04038185365534375,0.04741134225227331,-14.862547723790096,0.0,0.494279893172654,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,zscored,0.0
src_in,9869,-0.005985718425628512,-0.00598571842562857,0.03351401420784099,0.03710464255904463,-0.1613199322996694,0.8718414251597029,0.9940321602967875,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,zscored,0.8910018209359953
tgt_out,9869,0.00457544433215387,0.004575444332153852,0.032980720277875686,0.03338847034183702,0.13703665622622624,0.8910018209359953,1.004585927660102,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,zscored,0.8910018209359953
tgt_in,9869,-1.5031359078987774,-1.5031359078987785,0.04956643217348483,0.05838652353615679,-25.744569411945488,0.0,0.22243154049272715,"cluster_2way(u,v)",0.25635804483612823,0.8649305907386766,wiki-rfa,48,zscored,0.0
