term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,pooled,pooled_spec,p_fdr
tgt_out,3371,0.15697968201361104,0.15697968201360946,0.06862612279858298,0.08293246106413628,1.8928617335039646,0.05837625929995882,1.1699718421874528,"cluster_2way(u,v)",0.26903549037840213,0.9332542272322752,bitcoin-otc,walk_localattn4,node4_zscored,False,,0.08121914337385575
tgt_in,3371,-0.9774248296194228,-0.9774248296194068,0.06763910624494077,0.10060603902946097,-9.715369365980093,0.0,0.3762788343838082,"cluster_2way(u,v)",0.26903549037840213,0.9332542272322752,bitcoin-otc,walk_localattn4,node4_zscored,False,,0.0
const,3371,4.010833456512192,,0.14934358482235094,0.13518863597102115,29.66842166653674,0.0,55.19285224106452,"cluster_2way(u,v)",0.3612725289604577,0.940670424206467,bitcoin-otc,GINEConv,node4_zscored,False,,
src_out,3371,-0.5326010684633397,-0.5326010684633415,0.07827150782527752,0.08817465772777854,-6.04029640928846,1.5383136986457657e-09,0.587075957249416,"cluster_2way(u,v)",0.3612725289604577,0.940670424206467,bitcoin-otc,GINEConv,node4_zscored,False,,2.7863795296225193e-09
src_in,3371,-0.31139014293707573,-0.3113901429370758,0.07713610454854396,0.0906756278673172,-3.4341106895087967,0.0005945013749169004,0.7324280684822566,"cluster_2way(u,v)",0.3612725289604577,0.940670424206467,bitcoin-otc,GINEConv,node4_zscored,False,,0.0009512021998670406
tgt_out,3371,0.06719941179590473,0.06719941179590411,0.07178785358787036,0.09180497509939568,0.7319800666919094,0.46418073439260255,1.0695087295679708,"cluster_2way(u,v)",0.3612725289604577,0.940670424206467,bitcoin-otc,GINEConv,node4_zscored,False,,0.536883740984215
tgt_in,3371,-1.255233320811816,-1.2552333208118014,0.08125608974321258,0.08543927995113207,-14.691525040119258,0.0,0.2850093418550784,"cluster_2way(u,v)",0.3612725289604577,0.940670424206467,bitcoin-otc,GINEConv,node4_zscored,False,,0.0
const,3371,3.8596682950938743,,0.13975936906989203,0.1563029863970399,24.69350320210497,0.0,47.449609489907075,"cluster_2way(u,v)",0.43283588914766025,0.9207950163156333,bitcoin-otc,SiGAT,node4_zscored,False,,
src_out,3371,-0.686836039053876,-0.686836039053874,0.07398285929649649,0.09831559778169704,-6.986033290251133,2.8277380437202737e-12,0.5031655493609025,"cluster_2way(u,v)",0.43283588914766025,0.9207950163156333,bitcoin-otc,SiGAT,node4_zscored,False,,5.540058208105026e-12
src_in,3371,-0.5337126143700239,-0.533712614370028,0.07226630615578739,0.08701740805341701,-6.133400503522192,8.602023537918058e-10,0.5864237579141246,"cluster_2way(u,v)",0.43283588914766025,0.9207950163156333,bitcoin-otc,SiGAT,node4_zscored,False,,1.5880658839233337e-09
